v78,90.3152,0,1710410000,
v17,69.7636,0,1710410000,
v6,69.0139,0,1710410000,
v57,88.0914,0,1710410000,
v31,72.1126,0,1710410000,
v41,76.201,0,1710410000,
v10,70.6176,0,1710410000,
v64,63.4021,0,1710410000,
v29,64.1188,0,1710410000,
v40,71.4254,0,1710410000,
v22,80.9188,0,1710410000,
v68,68.0437,0,1710410000,
v76,80.9105,0,1710410000,
v75,63.2601,0,1710410000,
v48,81.7291,0,1710410000,
v5,70.853,0,1710410000,
v88,56.0306,0,1710410000,
v98,95.8702,0,1710410000,
v7,73.1903,0,1710410000,
v74,73.4016,0,1710410000,
v28,75.0105,0,1710410000,
v63,82.8452,0,1710410000,
v71,64.8355,0,1710410000,
v56,78.2008,0,1710410000,
v49,75.8258,0,1710410000,
v13,85.3244,0,1710410000,
v62,64.0912,0,1710410000,
v66,91.1964,0,1710410000,
v93,85.894,0,1710410000,
v91,79.3462,0,1710410000,
v96,75.263,0,1710410000,
v80,65.2668,0,1710410000,
v14,83.3693,0,1710410000,
v51,77.8273,0,1710410000,
v34,71.0123,0,1710410000,
v82,69.2512,0,1710410000,
v24,85.8173,0,1710410000,
v36,54.6033,0,1710410000,
v43,90.2319,0,1710410000,
v58,74.0701,0,1710410000,
v12,75.6688,0,1710410000,
v95,91.6931,0,1710410000,
v79,64.3525,0,1710410000,
v33,72.9446,0,1710410000,
v61,61.1581,0,1710410000,
v32,65.511,0,1710410000,
v23,87.2265,0,1710410000,
v69,84.0929,0,1710410000,
v21,80.1855,0,1710410000,
v85,62.6125,0,1710410000,
v52,87.8431,0,1710410000,
v54,89.343,0,1710410000,
v65,76.5456,0,1710410000,
v39,70.9897,0,1710410000,
v46,79.6602,0,1710410000,
v15,84.7137,0,1710410000,
v30,69.8688,0,1710410000,
v67,74.7954,0,1710410000,
v97,75.6782,0,1710410000,
v37,75.9834,0,1710410000,
v27,83.9696,0,1710410000,
v42,60.9742,0,1710410000,
v3,90.4184,0,1710410000,
v35,87.0922,0,1710410000,
v9,82.5216,0,1710410000,
v84,66.3149,0,1710410000,
v83,72.9239,0,1710410000,
v19,62.8216,0,1710410000,
v26,77.9275,0,1710410000,
v55,66.5332,0,1710410000,
v73,73.5801,0,1710410000,
v86,85.4309,0,1710410000,
v94,78.4629,0,1710410000,
v81,72.7413,0,1710410000,
v11,60.7463,0,1710410000,
v92,76.4481,0,1710410000,
v47,62.3815,0,1710410000,
v89,83.9459,0,1710410000,
v2,54.6526,0,1710410000,
v99,94.5832,0,1710410000,
v90,54.1737,0,1710410000,
v50,79.4616,0,1710410000,
v38,71.9408,0,1710410000,
v25,90.2728,0,1710410000,
v77,83.8896,0,1710410000,
v53,58.0904,0,1710410000,
v72,77.3791,0,1710410000,
v1,89.0795,0,1710410000,
v59,68.8703,0,1710410000,
v87,79.1743,0,1710410000,
v45,83.5946,0,1710410000,
v18,83.9486,0,1710410000,
